strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E7,p6,0.170912747242176,0.0726636989075751,0.147230639062345,0.0236821081798306,0.318143386304521,0.0240989162744176,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E7,p8,0.0873956849563446,0.0377089825921183,0.076405656316646,0.0109900286396986,0.163801341272991,0.026105124099728,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E7,p9,1e-06,0.00612001835779994,0.012400335070174,-0.012399335070174,0.012401335070174,0.999870504919666,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E8,p1,0.00434956629295168,0.00185866087973096,0.00376600466583792,0.00058356162711376,0.00811557095878961,0.0247778111418626,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p2,0.1,0.336753849518919,0.682328111791272,-0.582328111791272,0.782328111791272,0.768163274359755,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p3,0.000830502706181878,0.00388012596645786,0.00786188198884045,-0.00703137928265857,0.00869238469502233,0.831690956880992,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p4,0.452679154378488,0.58703324906377,1.1894423448005,-0.736763190422013,1.64212149917899,0.445526484421159,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p6,0.174722553072364,0.125724025272174,0.25474107242816,-0.080018519355796,0.429463625500525,0.172916625241079,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p8,0.0914338210953247,0.066105554617373,0.13394257653008,-0.0425087554347555,0.225376397625405,0.174909329468891,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E8,p9,1e-06,0.0115338803054088,0.0233698613442991,-0.0233688613442991,0.0233708613442991,0.999931288321839,0.972362220793839,0.828845711301895,0.98160965298871,0.965627299573633,0.965107292045361,401.427470084815,0.205356809959541,0.636038859930194,309.185127773598,91.4009466413277,123.943505041404
E9,p1,0.00553319001119691,0.00140097510185975,0.00283864519227966,0.00269454481891724,0.00837183520347657,0.000338177760622885,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p2,0.1,0.139435566961191,0.282523294854955,-0.182523294854955,0.382523294854955,0.477768195582767,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p3,0.00196803684327339,0.00370526030403526,0.00750757050159719,-0.0055395336583238,0.00947560734487058,0.598491409974663,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p4,0.623405905872535,0.702035064353136,1.42245815617448,-0.799052250301945,2.04586406204702,0.380278173016003,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p6,0.101883862919251,0.0849316439582419,0.172087856860862,-0.0702039939416103,0.273971719780113,0.237920909889742,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p8,0.0518910865561283,0.0437252666224312,0.0885958056743083,-0.0367047191181801,0.140486892230437,0.242889273528433,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E9,p9,1e-06,0.0151337121820949,0.0306638135610126,-0.0306628135610126,0.0306648135610126,0.999947632658638,0.975062321388061,0.964496100378796,0.972602427805925,0.960955603840554,0.977638158984721,374.561209260417,0.0974157152542196,2.14957336618823,325.277663059858,47.0365571191169,120.89555299194
E10,p1,0.00551262663850108,0.00130075167030437,0.00263557323064325,0.00287705340785783,0.00814819986914432,0.00014384797283535,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p2,0.1,0.115233280626853,0.233484804696247,-0.133484804696247,0.333484804696247,0.391094969235132,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p3,0.00207225311601269,0.00260508665268621,0.00527840694121054,-0.00320615382519785,0.00735066005722324,0.431417287788187,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p4,0.182343189712949,0.211567924361474,0.428677333759932,-0.246334144046983,0.611020523472881,0.394312872394696,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p6,0.112285296545071,0.0867327083097168,0.17573715987525,-0.0634518633301795,0.288022456420321,0.203475106350868,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p8,0.0550013916120062,0.0428338963214041,0.0867897178885993,-0.0317883262765931,0.141791109500606,0.207102861537647,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
E10,p9,1e-06,0.0101155732602615,0.0204960982991607,-0.0204950982991607,0.0204970982991607,0.999921654240368,0.979451132264665,0.970934190722623,0.997504908838169,0.970732314724237,0.984844382163966,388.394309776383,0.0742437731635291,0.176950540843568,344.232636519524,43.9104789428519,122.491250553361
